RID,DESIGN_ROW,SCENARIO,SEQ,pref1,pref4,a1_x1,a2_x1,a3_x1,a4_x1
401,21,21,8,3,1,3,16,12,5
401,26,26,7,1,4,15,1,5,13
401,27,27,3,2,4,1,8,5,11
401,28,28,2,4,3,16,1,9,7
398,7,7,1,3,1,6,4,16,8
398,17,17,5,,,8,11,13,16
398,25,25,2,4,2,3,9,11,12
398,26,26,4,1,4,15,1,5,13
398,30,30,3,2,4,15,9,1,6
402,13,13,3,2,1,9,2,5,14
402,20,20,1,2,3,6,12,1,2
402,26,26,2,4,2,15,1,5,13
402,28,28,4,,,16,1,9,7
422,4,4,7,2,3,11,13,10,9
422,3,3,31,2,4,16,15,4,10
422,2,2,30,1,3,2,1,10,3
422,1,1,13,4,1,7,2,11,14
422,5,5,14,2,3,13,6,10,14
422,6,6,2,2,4,6,2,8,7
422,7,7,29,4,2,6,4,16,8
422,8,8,1,3,4,14,15,5,3
422,9,9,17,2,3,3,15,8,14
422,10,10,3,4,2,13,3,1,4
422,11,11,23,1,4,6,11,15,12
422,12,12,9,2,4,11,15,4,7
422,13,13,11,3,1,9,2,5,14
422,14,14,4,3,2,4,2,13,12
422,15,15,15,4,2,12,8,10,5
422,16,16,16,4,3,13,5,7,6
422,17,17,25,3,1,8,11,13,16
422,18,18,20,1,4,3,7,10,8
422,19,19,18,4,2,6,9,3,4
422,20,20,12,4,2,6,12,1,2
422,21,21,28,3,1,3,16,12,5
422,22,22,8,4,3,16,2,10,15
422,23,23,21,2,1,12,13,16,14
422,24,24,19,2,1,8,4,9,14
422,25,25,24,3,2,3,9,11,12
422,26,26,10,3,2,15,1,5,13
422,27,27,6,4,2,1,8,5,11
422,28,28,32,1,3,16,1,9,7
422,29,29,5,3,4,7,12,10,9
422,30,30,26,4,2,15,9,1,6
422,31,31,27,2,4,14,16,1,7
422,32,32,22,2,3,2,5,11,4
403,5,5,3,4,3,13,6,10,14
403,22,22,4,,,16,2,10,15
403,25,25,1,4,2,3,9,11,12
403,29,29,2,2,4,7,12,10,9
424,4,4,23,1,3,11,13,10,9
424,3,3,4,1,4,16,15,4,10
424,2,2,26,2,3,2,1,10,3
424,1,1,32,3,2,7,2,11,14
424,5,5,2,4,3,13,6,10,14
424,6,6,28,4,2,6,2,8,7
424,7,7,14,3,4,6,4,16,8
424,8,8,19,1,3,14,15,5,3
424,9,9,7,4,3,3,15,8,14
424,10,10,3,3,2,13,3,1,4
424,11,11,9,2,1,6,11,15,12
424,12,12,15,1,4,11,15,4,7
424,13,13,6,4,2,9,2,5,14
424,14,14,1,4,2,4,2,13,12
424,15,15,16,1,3,12,8,10,5
424,16,16,5,3,4,13,5,7,6
424,17,17,13,2,3,8,11,13,16
424,18,18,27,2,3,3,7,10,8
424,19,19,17,3,2,6,9,3,4
424,20,20,31,2,4,6,12,1,2
424,21,21,21,2,1,3,16,12,5
424,22,22,11,1,2,16,2,10,15
424,23,23,18,3,2,12,13,16,14
424,24,24,22,4,3,8,4,9,14
424,25,25,25,4,2,3,9,11,12
424,26,26,29,1,4,15,1,5,13
424,27,27,30,4,1,1,8,5,11
424,28,28,20,1,3,16,1,9,7
424,29,29,10,2,3,7,12,10,9
424,30,30,24,3,2,15,9,1,6
424,31,31,8,3,4,14,16,1,7
424,32,32,12,3,1,2,5,11,4
425,4,4,27,2,3,11,13,10,9
425,3,3,5,2,3,16,15,4,10
425,2,2,7,2,3,2,1,10,3
425,1,1,11,4,2,7,2,11,14
425,5,5,19,1,3,13,6,10,14
425,6,6,24,4,3,6,2,8,7
425,7,7,25,3,2,6,4,16,8
425,8,8,29,3,4,14,15,5,3
425,9,9,30,2,3,3,15,8,14
425,10,10,12,1,4,13,3,1,4
425,11,11,13,3,4,6,11,15,12
425,12,12,1,2,3,11,15,4,7
425,13,13,4,3,1,9,2,5,14
425,14,14,20,3,4,4,2,13,12
425,15,15,3,4,2,12,8,10,5
425,16,16,15,2,4,13,5,7,6
425,17,17,31,3,1,8,11,13,16
425,18,18,21,2,4,3,7,10,8
425,19,19,8,1,4,6,9,3,4
425,20,20,32,3,2,6,12,1,2
425,21,21,28,4,3,3,16,12,5
425,22,22,9,4,3,16,2,10,15
425,23,23,17,2,1,12,13,16,14
425,24,24,23,4,2,8,4,9,14
425,25,25,18,3,4,3,9,11,12
425,26,26,26,1,2,15,1,5,13
425,27,27,22,3,2,1,8,5,11
425,28,28,2,1,3,16,1,9,7
425,29,29,10,1,4,7,12,10,9
425,30,30,14,1,2,15,9,1,6
425,31,31,16,2,3,14,16,1,7
425,32,32,6,2,4,2,5,11,4
412,4,4,1,1,2,11,13,10,9
412,3,3,6,4,2,16,15,4,10
412,2,2,2,3,2,2,1,10,3
412,5,5,3,3,4,13,6,10,14
412,7,7,7,2,3,6,4,16,8
412,10,10,8,3,1,13,3,1,4
412,11,11,9,2,3,6,11,15,12
412,16,16,4,3,2,13,5,7,6
412,17,17,11,1,3,8,11,13,16
412,18,18,12,3,1,3,7,10,8
412,22,22,10,3,2,16,2,10,15
412,25,25,5,2,3,3,9,11,12
429,4,4,11,3,2,11,13,10,9
429,3,3,27,1,3,16,15,4,10
429,2,2,32,3,2,2,1,10,3
429,1,1,7,4,2,7,2,11,14
429,5,5,30,4,1,13,6,10,14
429,6,6,4,4,2,6,2,8,7
429,7,7,6,3,2,6,4,16,8
429,8,8,3,2,4,14,15,5,3
429,9,9,9,3,1,3,15,8,14
429,10,10,19,2,3,13,3,1,4
429,11,11,26,3,2,6,11,15,12
429,12,12,31,2,3,11,15,4,7
429,13,13,5,4,2,9,2,5,14
429,14,14,29,4,1,4,2,13,12
429,15,15,12,2,4,12,8,10,5
429,16,16,20,3,1,13,5,7,6
429,17,17,22,4,2,8,11,13,16
429,18,18,28,4,1,3,7,10,8
429,19,19,23,3,4,6,9,3,4
429,20,20,1,2,3,6,12,1,2
429,21,21,14,3,1,3,16,12,5
429,22,22,24,3,2,16,2,10,15
429,23,23,2,4,2,12,13,16,14
429,24,24,17,4,2,8,4,9,14
429,25,25,16,2,1,3,9,11,12
429,26,26,18,1,2,15,1,5,13
429,27,27,15,2,1,1,8,5,11
429,28,28,10,4,2,16,1,9,7
429,29,29,13,3,2,7,12,10,9
429,30,30,8,4,3,15,9,1,6
429,31,31,25,1,3,14,16,1,7
429,32,32,21,1,4,2,5,11,4
417,14,14,3,,,4,2,13,12
417,21,21,1,4,1,3,16,12,5
417,26,26,2,1,4,15,1,5,13
423,22,22,1,,,16,2,10,15
434,4,4,27,2,3,11,13,10,9
434,3,3,14,1,3,16,15,4,10
434,2,2,25,2,3,2,1,10,3
434,1,1,4,1,2,7,2,11,14
434,5,5,18,1,3,13,6,10,14
434,6,6,29,3,2,6,2,8,7
434,7,7,21,4,2,6,4,16,8
434,8,8,31,1,2,14,15,5,3
434,9,9,16,3,2,3,15,8,14
434,10,10,3,3,4,13,3,1,4
434,11,11,15,2,3,6,11,15,12
434,12,12,7,4,3,11,15,4,7
434,13,13,9,3,1,9,2,5,14
434,14,14,6,3,1,4,2,13,12
434,15,15,1,2,3,12,8,10,5
434,16,16,24,3,2,13,5,7,6
434,17,17,11,1,2,8,11,13,16
434,18,18,12,2,3,3,7,10,8
434,19,19,20,1,2,6,9,3,4
434,20,20,13,3,2,6,12,1,2
434,21,21,8,2,1,3,16,12,5
434,22,22,30,1,3,16,2,10,15
434,23,23,28,3,1,12,13,16,14
434,24,24,23,1,3,8,4,9,14
434,25,25,22,3,4,3,9,11,12
434,26,26,2,2,1,15,1,5,13
434,27,27,19,2,3,1,8,5,11
434,28,28,17,4,3,16,1,9,7
434,29,29,32,1,2,7,12,10,9
434,30,30,10,3,2,15,9,1,6
434,31,31,26,4,1,14,16,1,7
434,32,32,5,2,4,2,5,11,4
433,4,4,20,4,2,11,13,10,9
433,3,3,27,1,4,16,15,4,10
433,2,2,25,2,1,2,1,10,3
433,1,1,1,3,2,7,2,11,14
433,5,5,32,3,2,13,6,10,14
433,6,6,24,3,1,6,2,8,7
433,7,7,26,3,1,6,4,16,8
433,8,8,31,3,1,14,15,5,3
433,9,9,3,3,4,3,15,8,14
433,10,10,14,4,1,13,3,1,4
433,11,11,17,4,1,6,11,15,12
433,12,12,23,3,1,11,15,4,7
433,13,13,30,3,4,9,2,5,14
433,14,14,12,4,3,4,2,13,12
433,15,15,15,1,3,12,8,10,5
433,16,16,4,2,4,13,5,7,6
433,17,17,29,4,3,8,11,13,16
433,18,18,22,4,3,3,7,10,8
433,19,19,28,2,1,6,9,3,4
433,20,20,11,2,1,6,12,1,2
433,21,21,6,4,1,3,16,12,5
433,22,22,5,1,2,16,2,10,15
433,23,23,19,1,4,12,13,16,14
433,24,24,21,1,4,8,4,9,14
433,25,25,9,4,3,3,9,11,12
433,26,26,2,3,4,15,1,5,13
433,27,27,16,3,4,1,8,5,11
433,28,28,18,1,2,16,1,9,7
433,29,29,7,2,3,7,12,10,9
433,30,30,10,2,4,15,9,1,6
433,31,31,8,4,1,14,16,1,7
433,32,32,13,2,3,2,5,11,4
437,4,4,10,2,3,11,13,10,9
437,3,3,20,1,4,16,15,4,10
437,2,2,22,1,3,2,1,10,3
437,1,1,13,1,3,7,2,11,14
437,5,5,23,1,3,13,6,10,14
437,6,6,7,4,1,6,2,8,7
437,7,7,2,3,2,6,4,16,8
437,8,8,19,3,1,14,15,5,3
437,9,9,21,2,1,3,15,8,14
437,10,10,32,1,4,13,3,1,4
437,11,11,30,3,1,6,11,15,12
437,12,12,27,4,1,11,15,4,7
437,13,13,15,3,1,9,2,5,14
437,14,14,16,3,1,4,2,13,12
437,15,15,29,2,3,12,8,10,5
437,16,16,6,2,4,13,5,7,6
437,17,17,14,4,2,8,11,13,16
437,18,18,5,2,3,3,7,10,8
437,19,19,12,3,2,6,9,3,4
437,20,20,28,2,1,6,12,1,2
437,21,21,26,4,1,3,16,12,5
437,22,22,17,4,3,16,2,10,15
437,23,23,24,3,4,12,13,16,14
437,24,24,8,1,3,8,4,9,14
437,25,25,9,4,2,3,9,11,12
437,26,26,31,3,2,15,1,5,13
437,27,27,11,3,1,1,8,5,11
437,28,28,1,4,3,16,1,9,7
437,29,29,18,1,3,7,12,10,9
437,30,30,4,1,2,15,9,1,6
437,31,31,25,2,1,14,16,1,7
437,32,32,3,2,3,2,5,11,4
432,24,24,1,,,8,4,9,14
430,24,24,1,,,8,4,9,14
435,22,22,1,,,16,2,10,15
436,4,4,23,1,2,11,13,10,9
436,3,3,25,1,4,16,15,4,10
436,2,2,3,3,1,2,1,10,3
436,1,1,28,3,4,7,2,11,14
436,5,5,9,2,4,13,6,10,14
436,6,6,7,4,2,6,2,8,7
436,7,7,15,3,2,6,4,16,8
436,8,8,8,4,1,14,15,5,3
436,9,9,12,3,4,3,15,8,14
436,10,10,4,3,1,13,3,1,4
436,11,11,20,4,3,6,11,15,12
436,12,12,31,1,3,11,15,4,7
436,13,13,29,2,4,9,2,5,14
436,14,14,17,4,3,4,2,13,12
436,15,15,5,1,4,12,8,10,5
436,16,16,27,3,1,13,5,7,6
436,17,17,21,2,3,8,11,13,16
436,18,18,6,2,1,3,7,10,8
436,19,19,18,1,2,6,9,3,4
436,20,20,32,2,4,6,12,1,2
436,21,21,11,3,1,3,16,12,5
436,22,22,1,1,2,16,2,10,15
436,23,23,19,1,2,12,13,16,14
436,24,24,14,1,4,8,4,9,14
436,25,25,22,4,2,3,9,11,12
436,26,26,30,2,4,15,1,5,13
436,27,27,24,4,3,1,8,5,11
436,28,28,13,4,3,16,1,9,7
436,29,29,10,2,4,7,12,10,9
436,30,30,16,4,2,15,9,1,6
436,31,31,26,4,1,14,16,1,7
436,32,32,2,3,4,2,5,11,4
439,4,4,15,2,4,11,13,10,9
439,3,3,20,2,3,16,15,4,10
439,2,2,28,3,1,2,1,10,3
439,1,1,19,3,2,7,2,11,14
439,5,5,3,1,2,13,6,10,14
439,6,6,16,4,1,6,2,8,7
439,7,7,9,4,1,6,4,16,8
439,8,8,27,1,4,14,15,5,3
439,9,9,5,2,1,3,15,8,14
439,10,10,11,1,3,13,3,1,4
439,11,11,8,2,1,6,11,15,12
439,12,12,25,1,3,11,15,4,7
439,13,13,12,4,1,9,2,5,14
439,14,14,14,3,2,4,2,13,12
439,15,15,26,2,3,12,8,10,5
439,16,16,2,1,4,13,5,7,6
439,17,17,22,3,4,8,11,13,16
439,18,18,32,2,1,3,7,10,8
439,19,19,31,2,1,6,9,3,4
439,20,20,21,2,1,6,12,1,2
439,21,21,23,2,1,3,16,12,5
439,22,22,10,4,2,16,2,10,15
439,23,23,17,2,1,12,13,16,14
439,24,24,18,4,3,8,4,9,14
439,25,25,6,4,2,3,9,11,12
439,26,26,13,4,2,15,1,5,13
439,27,27,30,4,1,1,8,5,11
439,28,28,29,1,2,16,1,9,7
439,29,29,7,2,4,7,12,10,9
439,30,30,4,1,4,15,9,1,6
439,31,31,1,4,3,14,16,1,7
439,32,32,24,3,1,2,5,11,4
440,27,27,1,,,1,8,5,11
442,1,1,1,4,2,7,2,11,14
442,14,14,3,,,4,2,13,12
442,26,26,2,3,2,15,1,5,13
445,4,4,22,1,4,11,13,10,9
445,3,3,30,1,3,16,15,4,10
445,2,2,11,3,1,2,1,10,3
445,1,1,32,1,2,7,2,11,14
445,5,5,21,1,2,13,6,10,14
445,6,6,4,4,2,6,2,8,7
445,7,7,26,4,1,6,4,16,8
445,8,8,20,3,4,14,15,5,3
445,9,9,18,3,1,3,15,8,14
445,10,10,7,1,2,13,3,1,4
445,11,11,23,2,1,6,11,15,12
445,12,12,31,4,3,11,15,4,7
445,13,13,14,4,2,9,2,5,14
445,14,14,27,3,2,4,2,13,12
445,15,15,19,2,3,12,8,10,5
445,16,16,6,3,4,13,5,7,6
445,17,17,17,1,3,8,11,13,16
445,18,18,10,2,1,3,7,10,8
445,19,19,9,2,3,6,9,3,4
445,20,20,12,2,4,6,12,1,2
445,21,21,24,2,1,3,16,12,5
445,22,22,8,1,2,16,2,10,15
445,23,23,29,3,1,12,13,16,14
445,24,24,13,1,2,8,4,9,14
445,25,25,1,3,1,3,9,11,12
445,26,26,16,4,2,15,1,5,13
445,27,27,2,4,1,1,8,5,11
445,28,28,5,4,2,16,1,9,7
445,29,29,3,1,2,7,12,10,9
445,30,30,25,1,4,15,9,1,6
445,31,31,15,4,3,14,16,1,7
445,32,32,28,3,1,2,5,11,4
443,18,18,1,,,3,7,10,8
446,4,4,3,3,4,11,13,10,9
446,3,3,30,4,3,16,15,4,10
446,2,2,4,3,2,2,1,10,3
446,1,1,24,4,2,7,2,11,14
446,5,5,8,4,1,13,6,10,14
446,6,6,19,4,3,6,2,8,7
446,7,7,31,3,4,6,4,16,8
446,8,8,12,1,4,14,15,5,3
446,9,9,25,4,3,3,15,8,14
446,10,10,28,1,3,13,3,1,4
446,11,11,18,1,4,6,11,15,12
446,12,12,14,4,3,11,15,4,7
446,13,13,7,4,2,9,2,5,14
446,14,14,29,3,4,4,2,13,12
446,15,15,15,3,1,12,8,10,5
446,16,16,1,3,2,13,5,7,6
446,17,17,22,4,1,8,11,13,16
446,18,18,16,3,4,3,7,10,8
446,19,19,23,1,2,6,9,3,4
446,20,20,2,1,2,6,12,1,2
446,21,21,10,2,3,3,16,12,5
446,22,22,21,3,2,16,2,10,15
446,23,23,32,4,1,12,13,16,14
446,24,24,11,4,1,8,4,9,14
446,25,25,13,2,4,3,9,11,12
446,26,26,9,3,2,15,1,5,13
446,27,27,17,3,2,1,8,5,11
446,28,28,5,1,3,16,1,9,7
446,29,29,26,1,2,7,12,10,9
446,30,30,6,4,1,15,9,1,6
446,31,31,20,1,3,14,16,1,7
446,32,32,27,2,4,2,5,11,4
450,4,4,25,2,4,11,13,10,9
450,3,3,10,2,4,16,15,4,10
450,2,2,31,1,3,2,1,10,3
450,1,1,4,2,1,7,2,11,14
450,5,5,3,4,2,13,6,10,14
450,6,6,32,2,1,6,2,8,7
450,7,7,17,2,1,6,4,16,8
450,8,8,20,2,4,14,15,5,3
450,9,9,13,2,3,3,15,8,14
450,10,10,14,4,1,13,3,1,4
450,11,11,12,3,1,6,11,15,12
450,12,12,2,2,4,11,15,4,7
450,13,13,30,3,1,9,2,5,14
450,14,14,26,2,4,4,2,13,12
450,15,15,21,4,3,12,8,10,5
450,16,16,15,2,4,13,5,7,6
450,17,17,1,3,2,8,11,13,16
450,18,18,11,1,3,3,7,10,8
450,19,19,18,4,2,6,9,3,4
450,20,20,9,3,1,6,12,1,2
450,21,21,19,4,2,3,16,12,5
450,22,22,28,4,3,16,2,10,15
450,23,23,29,4,3,12,13,16,14
450,24,24,27,4,3,8,4,9,14
450,25,25,24,4,2,3,9,11,12
450,26,26,23,1,4,15,1,5,13
450,27,27,5,3,2,1,8,5,11
450,28,28,16,2,3,16,1,9,7
450,29,29,6,3,4,7,12,10,9
450,30,30,7,1,2,15,9,1,6
450,31,31,22,1,4,14,16,1,7
450,32,32,8,2,3,2,5,11,4
448,11,11,4,3,1,6,11,15,12
448,14,14,2,3,1,4,2,13,12
448,16,16,5,3,4,13,5,7,6
448,18,18,6,,,3,7,10,8
448,23,23,1,3,4,12,13,16,14
448,25,25,3,3,2,3,9,11,12
452,4,4,26,1,4,11,13,10,9
452,3,3,23,2,4,16,15,4,10
452,2,2,1,2,3,2,1,10,3
452,1,1,3,1,4,7,2,11,14
452,5,5,6,1,3,13,6,10,14
452,6,6,15,3,1,6,2,8,7
452,7,7,4,4,1,6,4,16,8
452,8,8,19,3,1,14,15,5,3
452,9,9,28,2,4,3,15,8,14
452,10,10,20,3,1,13,3,1,4
452,11,11,5,3,1,6,11,15,12
452,12,12,30,2,4,11,15,4,7
452,13,13,8,3,4,9,2,5,14
452,14,14,21,4,3,4,2,13,12
452,15,15,7,4,3,12,8,10,5
452,16,16,17,2,1,13,5,7,6
452,17,17,13,1,3,8,11,13,16
452,18,18,16,4,3,3,7,10,8
452,19,19,22,3,2,6,9,3,4
452,20,20,31,4,1,6,12,1,2
452,21,21,2,4,3,3,16,12,5
452,22,22,14,4,3,16,2,10,15
452,23,23,12,3,4,12,13,16,14
452,24,24,10,1,4,8,4,9,14
452,25,25,25,1,2,3,9,11,12
452,26,26,29,3,4,15,1,5,13
452,27,27,24,3,4,1,8,5,11
452,28,28,27,1,3,16,1,9,7
452,29,29,18,2,4,7,12,10,9
452,30,30,11,1,2,15,9,1,6
452,31,31,32,2,1,14,16,1,7
452,32,32,9,2,3,2,5,11,4
460,4,4,28,1,4,11,13,10,9
460,3,3,30,2,4,16,15,4,10
460,2,2,13,4,3,2,1,10,3
460,1,1,11,2,1,7,2,11,14
460,5,5,18,2,3,13,6,10,14
460,6,6,31,1,3,6,2,8,7
460,7,7,26,2,4,6,4,16,8
460,8,8,32,2,3,14,15,5,3
460,9,9,1,2,3,3,15,8,14
460,10,10,23,2,1,13,3,1,4
460,11,11,2,2,1,6,11,15,12
460,12,12,10,3,4,11,15,4,7
460,13,13,17,2,1,9,2,5,14
460,14,14,8,2,4,4,2,13,12
460,15,15,20,4,2,12,8,10,5
460,16,16,21,2,3,13,5,7,6
460,17,17,6,2,1,8,11,13,16
460,18,18,12,3,4,3,7,10,8
460,19,19,14,4,2,6,9,3,4
460,20,20,16,3,2,6,12,1,2
460,21,21,24,1,4,3,16,12,5
460,22,22,19,2,1,16,2,10,15
460,23,23,3,3,1,12,13,16,14
460,24,24,5,3,1,8,4,9,14
460,25,25,27,1,4,3,9,11,12
460,26,26,15,1,4,15,1,5,13
460,27,27,7,3,4,1,8,5,11
460,28,28,4,2,3,16,1,9,7
460,29,29,29,1,2,7,12,10,9
460,30,30,22,1,2,15,9,1,6
460,31,31,9,2,1,14,16,1,7
460,32,32,25,3,2,2,5,11,4
461,4,4,29,2,4,11,13,10,9
461,3,3,4,1,3,16,15,4,10
461,2,2,16,2,1,2,1,10,3
461,1,1,15,1,2,7,2,11,14
461,5,5,2,1,4,13,6,10,14
461,6,6,8,4,1,6,2,8,7
461,7,7,24,3,1,6,4,16,8
461,8,8,6,2,1,14,15,5,3
461,9,9,14,2,1,3,15,8,14
461,10,10,21,1,2,13,3,1,4
461,11,11,30,3,1,6,11,15,12
461,12,12,9,4,3,11,15,4,7
461,13,13,7,3,4,9,2,5,14
461,14,14,28,3,2,4,2,13,12
461,15,15,12,4,2,12,8,10,5
461,16,16,3,3,4,13,5,7,6
461,17,17,19,3,2,8,11,13,16
461,18,18,31,2,3,3,7,10,8
461,19,19,23,2,3,6,9,3,4
461,20,20,32,3,4,6,12,1,2
461,21,21,18,2,1,3,16,12,5
461,22,22,17,1,2,16,2,10,15
461,23,23,5,3,4,12,13,16,14
461,24,24,25,1,4,8,4,9,14
461,25,25,20,4,2,3,9,11,12
461,26,26,27,4,2,15,1,5,13
461,27,27,10,1,2,1,8,5,11
461,28,28,26,1,3,16,1,9,7
461,29,29,11,1,4,7,12,10,9
461,30,30,22,1,4,15,9,1,6
461,31,31,13,2,1,14,16,1,7
461,32,32,1,2,1,2,5,11,4
463,2,2,2,1,4,2,1,10,3
463,10,10,1,1,4,13,3,1,4
463,21,21,3,,,3,16,12,5
465,4,4,18,3,1,11,13,10,9
465,3,3,26,2,3,16,15,4,10
465,2,2,32,3,1,2,1,10,3
465,1,1,23,4,1,7,2,11,14
465,5,5,27,2,4,13,6,10,14
465,6,6,9,1,3,6,2,8,7
465,7,7,8,1,4,6,4,16,8
465,8,8,30,2,4,14,15,5,3
465,9,9,4,2,1,3,15,8,14
465,10,10,5,1,4,13,3,1,4
465,11,11,20,3,4,6,11,15,12
465,12,12,6,2,4,11,15,4,7
465,13,13,28,3,2,9,2,5,14
465,14,14,31,3,4,4,2,13,12
465,15,15,19,3,1,12,8,10,5
465,16,16,2,2,3,13,5,7,6
465,17,17,21,3,1,8,11,13,16
465,18,18,15,3,4,3,7,10,8
465,19,19,12,1,4,6,9,3,4
465,20,20,11,1,2,6,12,1,2
465,21,21,14,4,3,3,16,12,5
465,22,22,22,4,1,16,2,10,15
465,23,23,1,2,1,12,13,16,14
465,24,24,16,4,1,8,4,9,14
465,25,25,24,2,4,3,9,11,12
465,26,26,25,1,2,15,1,5,13
465,27,27,13,3,2,1,8,5,11
465,28,28,17,2,4,16,1,9,7
465,29,29,3,3,2,7,12,10,9
465,30,30,29,1,2,15,9,1,6
465,31,31,10,3,4,14,16,1,7
465,32,32,7,2,4,2,5,11,4
469,4,4,7,2,4,11,13,10,9
469,3,3,25,2,3,16,15,4,10
469,2,2,10,2,1,2,1,10,3
469,1,1,4,4,1,7,2,11,14
469,5,5,5,1,3,13,6,10,14
469,6,6,32,1,4,6,2,8,7
469,7,7,20,3,2,6,4,16,8
469,8,8,11,2,4,14,15,5,3
469,9,9,8,2,1,3,15,8,14
469,10,10,14,1,4,13,3,1,4
469,11,11,23,3,4,6,11,15,12
469,12,12,13,2,3,11,15,4,7
469,13,13,6,3,1,9,2,5,14
469,14,14,31,3,1,4,2,13,12
469,15,15,27,4,1,12,8,10,5
469,16,16,21,2,3,13,5,7,6
469,17,17,28,3,2,8,11,13,16
469,18,18,30,3,2,3,7,10,8
469,19,19,26,2,4,6,9,3,4
469,20,20,24,1,2,6,12,1,2
469,21,21,15,4,1,3,16,12,5
469,22,22,9,4,2,16,2,10,15
469,23,23,19,2,1,12,13,16,14
469,24,24,12,3,2,8,4,9,14
469,25,25,18,2,1,3,9,11,12
469,26,26,16,1,2,15,1,5,13
469,27,27,22,3,2,1,8,5,11
469,28,28,17,2,4,16,1,9,7
469,29,29,3,4,1,7,12,10,9
469,30,30,2,1,2,15,9,1,6
469,31,31,29,2,4,14,16,1,7
469,32,32,1,2,4,2,5,11,4
468,7,7,1,,,6,4,16,8
472,15,15,1,,,12,8,10,5
475,4,4,15,2,3,11,13,10,9
475,3,3,28,2,4,16,15,4,10
475,2,2,14,2,1,2,1,10,3
475,1,1,17,3,2,7,2,11,14
475,5,5,3,1,2,13,6,10,14
475,6,6,5,4,1,6,2,8,7
475,7,7,11,3,1,6,4,16,8
475,8,8,20,3,1,14,15,5,3
475,9,9,2,2,1,3,15,8,14
475,10,10,19,1,2,13,3,1,4
475,11,11,7,3,1,6,11,15,12
475,12,12,30,2,3,11,15,4,7
475,13,13,18,3,2,9,2,5,14
475,14,14,29,3,2,4,2,13,12
475,15,15,1,4,3,12,8,10,5
475,16,16,22,2,4,13,5,7,6
475,17,17,31,3,1,8,11,13,16
475,18,18,24,4,3,3,7,10,8
475,19,19,23,2,1,6,9,3,4
475,20,20,4,2,1,6,12,1,2
475,21,21,6,4,1,3,16,12,5
475,22,22,13,4,2,16,2,10,15
475,23,23,16,2,4,12,13,16,14
475,24,24,9,3,2,8,4,9,14
475,25,25,10,3,1,3,9,11,12
475,26,26,12,3,2,15,1,5,13
475,27,27,27,3,1,1,8,5,11
475,28,28,26,1,2,16,1,9,7
475,29,29,32,2,3,7,12,10,9
475,30,30,21,1,4,15,9,1,6
475,31,31,8,2,3,14,16,1,7
475,32,32,25,2,1,2,5,11,4
480,4,4,8,2,1,11,13,10,9
480,3,3,17,2,3,16,15,4,10
480,2,2,31,3,1,2,1,10,3
480,1,1,10,4,2,7,2,11,14
480,5,5,16,1,2,13,6,10,14
480,6,6,28,4,2,6,2,8,7
480,7,7,1,1,2,6,4,16,8
480,8,8,12,3,4,14,15,5,3
480,9,9,27,2,1,3,15,8,14
480,10,10,20,1,2,13,3,1,4
480,11,11,13,3,4,6,11,15,12
480,12,12,9,2,3,11,15,4,7
480,13,13,6,4,2,9,2,5,14
480,14,14,29,3,2,4,2,13,12
480,15,15,15,4,1,12,8,10,5
480,16,16,5,1,3,13,5,7,6
480,17,17,23,3,1,8,11,13,16
480,18,18,7,2,1,3,7,10,8
480,19,19,19,2,3,6,9,3,4
480,20,20,26,1,4,6,12,1,2
480,21,21,14,2,1,3,16,12,5
480,22,22,3,4,2,16,2,10,15
480,23,23,4,2,1,12,13,16,14
480,24,24,22,3,2,8,4,9,14
480,25,25,2,2,1,3,9,11,12
480,26,26,21,4,2,15,1,5,13
480,27,27,18,3,1,1,8,5,11
480,28,28,25,3,2,16,1,9,7
480,29,29,24,4,2,7,12,10,9
480,30,30,32,2,3,15,9,1,6
480,31,31,30,1,3,14,16,1,7
480,32,32,11,2,1,2,5,11,4
481,4,4,27,1,4,11,13,10,9
481,3,3,30,2,3,16,15,4,10
481,2,2,11,4,3,2,1,10,3
481,1,1,12,1,2,7,2,11,14
481,5,5,21,4,3,13,6,10,14
481,6,6,4,3,2,6,2,8,7
481,7,7,31,4,2,6,4,16,8
481,8,8,20,2,4,14,15,5,3
481,9,9,2,2,4,3,15,8,14
481,10,10,19,2,1,13,3,1,4
481,11,11,5,3,4,6,11,15,12
481,12,12,9,2,3,11,15,4,7
481,13,13,16,3,1,9,2,5,14
481,14,14,32,3,1,4,2,13,12
481,15,15,8,2,3,12,8,10,5
481,16,16,13,2,1,13,5,7,6
481,17,17,1,1,3,8,11,13,16
481,18,18,18,4,3,3,7,10,8
481,19,19,7,1,2,6,9,3,4
481,20,20,14,1,3,6,12,1,2
481,21,21,28,4,1,3,16,12,5
481,22,22,25,4,3,16,2,10,15
481,23,23,10,3,1,12,13,16,14
481,24,24,24,1,3,8,4,9,14
481,25,25,29,3,1,3,9,11,12
481,26,26,6,1,4,15,1,5,13
481,27,27,3,3,1,1,8,5,11
481,28,28,23,4,3,16,1,9,7
481,29,29,26,1,4,7,12,10,9
481,30,30,15,1,2,15,9,1,6
481,31,31,22,4,3,14,16,1,7
481,32,32,17,2,4,2,5,11,4
492,4,4,1,1,3,11,13,10,9
492,3,3,7,1,3,16,15,4,10
492,2,2,25,3,1,2,1,10,3
492,1,1,15,1,2,7,2,11,14
492,5,5,22,4,2,13,6,10,14
492,6,6,24,4,2,6,2,8,7
